Offering,hesta Conservative,hesta Eco,hesta Balanced Growth,hesta Indexed Balanced Growth,hesta Cash and Term Deposits,hesta Property and Infrastructure,hesta Diversified Bonds,hesta International Shares,hesta Australian Shares,hesta Core Pool ,hesta Shares Plus ,hesta Cash ,hesta Global Bonds ,hesta Property ,hesta Infrastructure ,hesta International Shares ,hesta Australian Shares ,hesta Private Equity ,hesta High Growth,aware Conservative,aware Growth,aware Growth AVG,aware High Growth AVG,aware Diversified Socially Responsible Investment,aware Diversified Socially Responsible Investment AVG,aware Balanced Growth,aware Balanced Growth AVG,aware Cash,aware Cash AVG,aware Australian Equities,aware Australian Equities AVG,aware Australian Equities Socially Responsible Investment,aware Australian Equities Socially Responsible Investment AVG,aware International Equities,aware International Equities AVG,aware Property,aware Property AVG,aware Australian Fixed Interest,aware Australian Fixed Interest AVG,aware International Fixed Interest,aware International Fixed Interest AVG,aware Conservative Growth,aware Conservative Growth AVG,telstra Growth,telstra Balanced,telstra Defensive Growth,telstra Conservative,telstra International Shares,telstra Australian Shares,telstra Property,telstra Fixed Interest,telstra Cash,telstra Diversified Income
1994-06,,,,,,,,,,,,,,,,,,,,,-2.6627684,,,,,,,0.336738,,,,,,,,,,,,,,-2.5320082,,,,,,,,,,,
1994-07,,,,,,,,,,,,,,,,,,,,0.07,0.4246387,,,,,0.57,,0.4774193,,,,,,,,,,,,,,0.5057042,,,,,,,,,,,
1994-08,,,,,,,,,,,,,,,,,,,,2.0860398,1.8401353,,,,,1.7856147,,0.4727271,,,,,,,,,,,,,,1.345265,,,,,,,,,,,
1994-09,,,,,,,,,,,,,,,,,,,,-1.6289793,-1.8835714,,,,,-1.7339332,,0.4833997,,,,,,,,,,,,,,-1.4246285,,,,,,,,,,,
1994-10,,,,,,,,,,,,,,,,,,,,0.6709728,0.6287292,,,,,0.4513656,,0.3969555,,,,,,,,,,,,,,0.3052964,,,,,,,,,,,
1994-11,,,,,,,,,,,,,,,,,,,,-3.7656106,-3.1661231,,,,,-2.1823406,,0.3983291,,,,,,,,,,,,,,-1.2440756,,,,,,,,,,,
1994-12,,,,,,,,,,,,,,,,,,,,1.3103404,1.387371,,,,,1.3430166,,0.5444187,,,,,,,,,,,,,,1.1684807,,,,,,,,,,,
1995-01,,,,,,,,,,,,,,,,,,,,-2.0769045,-1.7319123,,,,,-1.0736772,,0.6132661,,,,,,,,,,,,,,-0.4103357,,,,,,,,,,,
1995-02,,,,,,,,,,,,,,,,,,,,2.0405693,2.1438577,,,,,1.9475281,,0.5663332,,,,,,,,,,,,,,1.7071383,,,,,,,,,,,
1995-03,,,,,,,,,,,,,,,,,,,,1.2658202,0.9698651,,,,,1.0836375,,0.571338,,,,,,,,,,,,,,0.9275786,,,,,,,,,,,
1995-04,,,,,,,,,,,,,,,,,,,,4.1420622,4.2599663,,,,,3.7606569,,0.4850944,,,,,,,,,,,,,,2.5700332,,,,,,,,,,,
1995-05,,,,,,,,,,,,,,,,,,,,2.4297881,2.396683,,,,,2.733018,,0.6895575,,,,,,,,,,,,,,2.9534745,,,,,,,,,,,
1995-06,,,,,,,,,,,,,,,,,,,,1.4126465,1.2586749,,,,,1.2047561,,0.5267895,,,,,,,,,,,,,,0.7831692,,,,,,,,,,,
1995-07,,,,,,,,,,,,,,,,,,,,1.4669162,1.3752322,,,,,0.8399288,,0.4648743,,,,,,,,,,,,,,-0.0411621,,,,,,,,,,,
1995-08,,,,,,,,,,,,,,,,,,,,0.9229734,1.0071356,,,,,1.1682342,,0.5937157,,,,,,,,,,,,,,1.2270687,,,,,,,,,,,
1995-09,,,,,,,,,,,,,,,,,,,,0.450262,0.5959006,,,,,0.8379338,,0.4639118,,,,,,,,,,,,,,1.1762855,,,,,,,,,,,
1995-10,,,,,,,,,,,,,,,,,,,,-0.8896495,-0.8077848,,,,,-0.5192684,,0.5617359,,,,,,,,,,,,,,0.0419443,,,,,,,,,,,
1995-11,,,,,,,,,,,,,,,,,,,,2.8870848,3.1280629,,,,,2.8902556,,0.5127308,,,,,,,,,,,,,,2.208967,,,,,,,,,,,
1995-12,,,,,,,,,,,,,,,,,,,,1.89189,1.6822605,,,,,1.3956806,,0.4571909,,,,,,,,,,,,,,1.0308544,,,,,,,,,,,
1996-01,,,,,,,,,,,,,,,,,,,,2.2466111,2.1723504,,,,,1.8188818,,0.593351,,,,,,,,,,,,,,1.3995288,,,,,,,,,,,
1996-02,,,,,,,,,,,,,,,,,,,,0.5185687,0.2443208,,,,,-0.127408,,0.4611686,,,,,,,,,,,,,,-0.5869614,,,,,,,,,,,
1996-03,,,,,,,,,,,,,,,,,,,,-0.3423281,-0.3347745,,,,,-0.2512043,,0.4884553,,,,,,,,,,,,,,-0.1506256,,,,,,,,,,,
1996-04,,,,,,,,,,,,,,,,,,,,2.1123426,2.3137463,,,,,2.0800269,,0.6411291,,,,,,,,,,,,,,1.5501403,,,,,,,,,,,
1996-05,,,,,,,,,,,,,,,,,,,,-1.0505922,-1.2445226,,,,,-1.0082098,,0.5611007,,,,,,,,,,,,,,-0.6727063,,,,,,,,,,,
1996-06,,,,,,,,,,,,,,,,,,,,0.38415,0.5169988,,,,,0.5259423,,0.4665812,,,,,,,,,,,,,,0.7888773,,,,,,,,,,,
1996-07,,,,,,,,,,,,,,,,,,,,-2.0310128,-1.7617422,,,,,-0.8141735,,0.5821718,,,,,,,,,,,,,,0.4712182,,,,,,,,,,,
1996-08,,,,,,,,,,,,,,,,,,,,3.9649256,4.3274954,,,,,3.7734072,,0.5479711,,,,,,,,,,,,,,2.9452247,,,,,,,,,,,
1996-09,,,,,,,,,,,,,,,,,,,,0.8080646,0.6620212,,,,,0.7563936,,0.7015708,,,,,,,,,,,,,,0.9192764,,,,,,,,,,,
1996-10,,,,,,,,,,,,,,,,,,,,1.6871163,1.8425208,,,,,1.6919389,,0.5585644,,,,,,,,,,,,,,1.5348661,,,,,,,,,,,
1996-11,,,,,,,,,,,,,,,,,,,,3.0781071,2.6522043,,,,,2.1719551,,0.4718882,,,,,,,,,,,,,,1.6469466,,,,,,,,,,,
1996-12,,,,,,,,,,,,,,,,,,,,0.7501874,0.553268,,,,,0.4642217,,0.4936216,,,,,,,,,,,,,,0.4053742,,,,,,,,,,,
1997-01,,,,,,,,,,,,,,,,,,,,0.9846021,0.8596137,,,,,0.7323277,,0.4496107,,,,,,,,,,,,,,0.4847745,,,,,,,,,,,
1997-02,,,,,,,,,,,,,,,,,,,,2.7235053,2.2107205,,,,,1.6082777,,0.3816767,,,,,,,,,,,,,,1.0142671,,,,,,,,,,,
1997-03,,,,,,,,,,,,,,,,,,,,-1.5482265,-1.6146033,,,,,-1.3207961,,0.3964845,,,,,,,,,,,,,,-0.9610285,,,,,,,,,,,
1997-04,,,,,,,,,,,,,,,,,,,,0.7743185,1.0323878,,,,,0.9494755,,0.4770783,,,,,,,,,,,,,,0.8500133,,,,,,,,,,,
1997-05,,,,,,,,,,,,,,,,,,,,5.2737879,4.5047212,,,,,3.607146,,0.4677369,,,,,,,,,,,,,,2.6532258,,,,,,,,,,,
1997-06,,,,,,,,,,,,,,,,,,,,4.4670275,3.9183852,,,,,3.4279229,,0.4639158,,,,,,,,,,,,,,2.8577348,,,,,,,,,,,
1997-07,,,,,,,,,,,,,,,,,,,,2.4096443,2.0455931,,,,,1.906882,,0.4299137,,,,,,,,,,,,,,1.6617303,,,,,,,,,,,
1997-08,,,,,,,,,,,,,,,,,,,,-2.3084463,-2.0686954,,,,,-1.4967957,,0.3486483,,,,,,,,,,,,,,-0.9013561,,,,,,,,,,,
1997-09,,,,,,,,,,,,,,,,,,,,3.8981132,3.8518424,,,,,3.2882754,,0.3096401,,,,,,,,,,,,,,2.8864617,,,,,,,,,,,
1997-10,,,,,,,,,,,,,,,,,,,,-5.297272,-4.6908087,,,,,-3.1335717,,0.3456709,,,,,,,,,,,,,,-1.8542803,,,,,,,,,,,
1997-11,,,,,,,,,,,,,,,,,,,,1.4510892,1.5601086,,,,,1.2023249,,0.4703391,,,,,,,,,,,,,,0.8946932,,,,,,,,,,,
1997-12,,,,,,,,,,,,,,,,,,,,3.471987,3.0883821,,,,,2.5044645,,0.375962,,,,,,,,,,,,,,1.9085148,,,,,,,,,,,
1998-01,,,,,,,,,,,,,,,,,,,,1.3356083,0.9754738,,,,,0.6941873,,0.3068615,,,,,,,,,,,,,,0.4461906,,,,,,,,,,,
1998-02,,,,,,,,,,,,,,,,,,,,3.7432871,3.0262641,,,,,2.3273631,,0.322851,,,,,,,,,,,,,,1.6223745,,,,,,,,,,,
1998-03,,,,,,,,,,,,,,,,,,,,3.4095982,2.7164688,,,,,2.1255305,,0.3979331,,,,,,,,,,,,,,1.5011373,,,,,,,,,,,
1998-04,,,,,,,,,,,,,,,,,,,,0.8878203,0.7569825,,,,,0.7919199,,0.3686961,,,,,,,,,,,,,,0.8150896,,,,,,,,,,,
1998-05,,,,,,,,,,,,,,,,,,,,-0.3081374,-0.2267724,,,,,0.1836795,,0.3364045,,,,,,,,,,,,,,0.5586312,,,,,,,,,,,
1998-06,,,,,,,,,,,,,,,,,,,,-1.2029978,-1.1641785,,,,,-0.7797116,,0.3899836,,,,,,,,,,,,,,-0.3496811,,,,,,,,,,,
1998-07,,,,,,,,,,,,,,,,,,,,1.7030496,1.6249794,,,,,1.3022018,,0.4191078,,,,,,,,,,,,,,0.9727145,,,,,,,,,,,
1998-08,,,,,,,,,,,,,,,,,,,,-3.3943497,-2.9710926,,,,,-2.1226305,,0.4405205,,,,,,,,,,,,,,-1.12598,,,,,,,,,,,
1998-09,,,,,,,,,,,,,,,,,,,,-0.3900094,0.7072131,,,,,1.3252122,,0.3079875,,,,,,,,,,,,,,1.7083277,,,,,,,,,,,
1998-10,,,,,,,,,,,,,,,,,,,,1.0204316,1.1478843,,,,,1.0403505,,0.334526,,,,,,,,,,,,,,0.8451066,,,,,,,,,,,
1998-11,,,,,,,,,,,,,,,,,,,,4.8738145,3.799785,,,,,2.5177441,,0.3321622,,,,,,,,,,,,,,1.2877239,,,,,,,,,,,
1998-12,,,,,,,,,,,,,,,,,,,,2.1133166,1.4704831,,,,,1.2628074,,0.3733695,,,,,,,,,,,,,,1.0814739,,,,,,,,,,,
1999-01,,,,,,,,,,,,,,,,,,,,0.587015,0.5611771,,,,,0.4490573,,0.2985471,,,,,,,,,,,,,,0.3311759,,,,,,,,,,,
1999-02,,,,,,,,,,,,,,,,,,,,1.2071128,0.9651048,,,,,0.5126315,,0.3369197,,,,,,,,,,,,,,0.0953742,,,,,,,,,,,
1999-03,,,,,,,,,,,,,,,,,,,,1.7433209,1.4047495,,,,,1.0658447,,0.4017287,,,,,,,,,,,,,,0.7141852,,,,,,,,,,,
1999-04,,,,,,,,,,,,,,,,,,,,2.5206018,2.1455137,,,,,1.6087123,,0.3607154,,,,,,,,,,,,,,1.0624003,,,,,,,,,,,
1999-05,,,,,,,,,,,,,,,,,,,,-3.0276791,-2.8950162,,,,,-2.3887243,,0.3372698,,,,,,,,,,,,,,-1.7780154,,,,,,,,,,,
1999-06,,,,,,,,,,,,,,,,,,,,2.1299512,1.878223,,,,,1.2467096,,0.3809304,,,,,,,,,,,,,,0.6302038,,,,,,,,,,,
1999-07,,,,,,,,,,,,,,,,,,,,2.3502244,2.0385082,,,,,1.7274724,,0.4241805,,,,,,,,,,,,,,1.3995637,,,,,,,,,,,
1999-08,,,,,,,,,,,,,,,,,,,,0.9285934,0.1914331,,,,,0.1786477,,0.3916748,,,,,,,,,,,,,,0.2030738,,,,,,,,,,,
1999-09,,,,,,,,,,,,,,,,,,,,-3.2196191,-1.9258132,,,,,-1.2542595,,0.3832772,,,,,,,,,,,,,,-0.6598998,,,,,,,,,,,
1999-10,,,,,,,,,,,,,,,,,,,,-0.3615045,-1.0913534,,,,,-1.1416552,,0.3303832,,,,,,,,,,,,,,-1.1101802,,,,,,,,,,,
1999-11,,,,,,,,,,,,,,,,,,,,4.6935153,4.7677647,,,,,3.6057339,,0.409949,,,,,,,,,,,,,,2.5426772,,,,,,,,,,,
1999-12,,,,,,,,,,,,,,,,,,,,1.8403236,1.4348072,,,,,0.8680031,,0.4084854,,,,,,,,,,,,,,0.3848848,,,,,,,,,,,
2000-01,,,,,,,,,,,,,,,,,,,,-1.967385,-1.9488094,,,,,-1.407337,,0.422028,,,,,,,,,,,,,,-0.9002938,,,,,,,,,,,
2000-02,,,,,,,,,,,,,,,,,,,,0.9254191,1.0927934,,,,,1.1451485,,0.4312279,,,,,,,,,,,,,,1.2294805,,,,,,,,,,,
2000-03,,,,,,,,,,,,,,,,,,,,3.697531,2.9702533,,,,,2.0985094,,0.4853909,,,,,,,,,,,,,,1.3987177,,,,,,,,,,,
2000-04,,,,,,,,,,,,,,,,,,,,-1.9703181,-0.6922996,,,,,-0.2300887,,0.3873867,,,,,,,,,,,,,,0.1799563,,,,,,,,,,,
2000-05,,,,,,,,,,,,,,,,,,,,0.2324982,-0.3178002,,,,,0.024496,,0.5193669,,,,,,,,,,,,,,0.3417314,,,,,,,,,,,
2000-06,,,,,,,,,,,,,,,,,,,,3.0994198,2.8407351,,,,,2.0838238,,0.4654652,,,,,,,,,,,,,,1.3810768,,,,,,,,,,,
2000-07,,,,,,,,,,,,,,,,,,,,2.3392071,1.3443371,,,,,1.1284622,,0.4721336,,,,,,,,,,,,,,0.9571135,,,,,,,,,,,
2000-08,,,,,,,,,,,,,,,,,,,,2.4992454,2.455042,,,,,1.7358398,,0.4449835,,,,,,,,,,,,,,1.1158477,,,,,,,,,,,
2000-09,,,,,,,,,,,,,,,,,,,,-2.9121499,-2.2759771,,,,,-1.2505464,,1.2016351,,,,,,,,,,,,,,-0.271823,,,,,,,,,,,
2000-10,,,,,,,,,,,,,,,,,,,,0.8684502,0.6210286,,,,,0.5243248,,-0.2713849,,,,,,,,,,,,,,0.4253201,,,,,,,,,,,
2000-11,,,,,,,,,,,,,,,,,,,,-0.1657182,0.6340688,,,,,0.7471236,,0.4637362,,,,,,,,,,,,,,0.8472517,,,,,,,,,,,
2000-12,,,,,,,,,,,,,,,,,,,,-1.8203749,-0.0362097,,,,,0.4488906,,0.5386167,,,,,,,,,,,,,,0.891083,,,,,,,,,,,
2001-01,,,,,,,,,,,,,,,,,,,,2.9060149,1.6261781,,,,,1.3945845,,0.5284068,,,,,,,,,,,,,,1.1553834,,,,,,,,,,,
2001-02,,,,,,,,,,,,,,,,,,,,-2.0261164,-1.3538236,,,,,-0.8848136,,0.492154,,,,,,,,,,,,,,-0.4442589,,,,,,,,,,,
2001-03,,,,,,,,,,,,,,,,,,,,-2.1399903,-1.4779634,,,,,-0.7670761,,0.4389927,,,,,,,,,,,,,,-0.123274,,,,,,,,,,,
2001-04,,,,,,,,,,,,,,,,,,,,2.3058283,1.9444624,,,,,1.2171923,,0.4205561,,,,,,,,,,,,,,0.5797367,,,,,,,,,,,
2001-05,,,,,,,,,,,,,,,,,,,,3.6969607,1.8765921,,,,,1.5339149,,0.3580511,,,,,,,,,,,,,,0.903669,,,,,,,,,,,
2001-06,,,,,,,,,,,,,,,,,,,,-0.8266128,0.8761993,,,,,0.8295561,,0.3561284,,,,,,,,,,,,,,0.7362387,,,,,,,,,,,
2001-07,,,,,,,,,,,,,,,,,,,,-1.8771925,-2.0008101,,,,,-1.1916298,,0.3088267,,,,,,,,,,,,,,-0.4445408,,,,,,,,,,,
2001-08,,,,,,,,,,,,,,,,,,,,0.5237437,0.1288979,,,,,0.5449011,,0.5315235,,,,,,,,,,,,,,0.8062129,,,,,,,,,,,
2001-09,,,,,,,,,,,,,,,,,,,,-10.2250673,-6.0452107,,,,,-4.1718104,,1.2934728,,,,,,,,,,,,,,-2.2826693,,,,,,,,,,,
2001-10,,,,,,,,,,,,,,,,,,,,7.8509417,4.9924236,,,,,3.9470735,,0.3688731,,,,,,,,,,,,,,2.8054651,,,,,,,,,,,
2001-11,,,,,,,,,,,,,,,,,,,,2.3412821,1.0710578,,,,,0.6569852,,0.2834149,,,,,,,,,,,,,,0.3313332,,,,,,,,,,,
